2,35084, Note_off_c,0,81,0,
2,35100, Note_on_c,0,69,36,
2,35331, Note_off_c,0,69,0,
2,35347, Note_on_c,0,76,36,
2,35579, Note_off_c,0,76,0,
2,35595, Note_on_c,0,81,36,
2,36093, Note_off_c,0,81,0,
2,36109, Note_on_c,0,69,36,
2,36341, Note_off_c,0,69,0,
2,36357, Note_on_c,0,74,36,
2,36589, Note_off_c,0,74,0,
2,36605, Note_on_c,0,69,36,
2,36848, Note_off_c,0,69,0,
2,36864, Note_on_c,0,71,41,
2,36959, Note_on_c,0,73,31,
2,36970, Note_off_c,0,71,0,
2,37376, Note_off_c,0,73,0,
2,37410, Note_on_c,0,74,36,
2,37887, Note_off_c,0,74,0,
2,37918, Note_on_c,0,76,37,
2,38392, Note_off_c,0,76,0,
2,38423, Note_on_c,0,85,36,
2,38902, Note_off_c,0,85,0,
2,38933, Note_on_c,0,83,39,
2,39412, Note_off_c,0,83,0,
2,39443, Note_on_c,0,76,36,
2,39917, Note_off_c,0,76,0,
2,39948, Note_on_c,0,83,29,
2,39948, Note_on_c,0,88,43,
2,40111, Note_off_c,0,83,0,
2,40121, Note_off_c,0,88,0,
2,40122, Note_on_c,0,85,36,
2,40277, Note_off_c,0,85,0,
2,40288, Note_on_c,0,83,36,
2,40442, Note_off_c,0,83,0,
2,40453, Note_on_c,0,81,36,
2,40685, Note_off_c,0,81,0,
2,40701, Note_on_c,0,80,36,
2,40944, Note_off_c,0,80,0,
2,40964, Note_on_c,0,81,41,
2,42518, Note_off_c,0,81,0,
2,42519, Note_on_c,0,69,36,
2,42751, Note_off_c,0,69,0,
2,42767, Note_on_c,0,71,36,
2,43013, Note_off_c,0,71,0,
2,43029, Note_on_c,0,73,39,
2,44548, Note_off_c,0,73,0,
2,44549, Note_on_c,0,73,36,
2,44781, Note_off_c,0,73,0,
2,44797, Note_on_c,0,74,36,
2,45040, Note_off_c,0,74,0,
2,45060, Note_on_c,0,76,41,
2,46109, Note_off_c,0,76,0,
2,46110, Note_on_c,0,73,37,
2,46584, Note_off_c,0,73,0,
2,46615, Note_on_c,0,74,36,
2,46847, Note_off_c,0,74,0,
2,46863, Note_on_c,0,73,36,
2,47109, Note_off_c,0,73,0,
2,47125, Note_on_c,0,71,39,
2,48139, Note_off_c,0,71,0,
2,48140, Note_on_c,0,81,37,
2,48381, Note_off_c,0,81,0,
2,48397, Note_on_c,0,83,36,
2,48629, Note_off_c,0,83,0,
2,48645, Note_on_c,0,81,36,
2,48877, Note_off_c,0,81,0,
2,48893, Note_on_c,0,80,36,
2,49136, Note_off_c,0,80,0,
2,49156, Note_on_c,0,81,41,
2,49433, Note_off_c,0,81,0,
2,49449, Note_on_c,0,69,36,
2,49682, Note_off_c,0,69,0,
2,49698, Note_on_c,0,76,36,
2,49931, Note_off_c,0,76,0,
2,49947, Note_on_c,0,69,36,
2,50190, Note_off_c,0,69,0,
2,50206, Note_on_c,0,81,37,
2,50448, Note_off_c,0,81,0,
2,50464, Note_on_c,0,83,36,
2,50695, Note_off_c,0,83,0,
2,50711, Note_on_c,0,81,36,
2,50943, Note_off_c,0,81,0,
2,50959, Note_on_c,0,80,36,
2,51205, Note_off_c,0,80,0,
2,51221, Note_on_c,0,81,39,
2,51468, Note_off_c,0,81,0,
2,51484, Note_on_c,0,69,36,
2,51715, Note_off_c,0,69,0,
2,51731, Note_on_c,0,76,36,
2,51963, Note_off_c,0,76,0,
2,51979, Note_on_c,0,69,36,
2,52220, Note_off_c,0,69,0,
2,52236, Note_on_c,0,81,37,
2,52477, Note_off_c,0,81,0,
2,52493, Note_on_c,0,83,36,
2,52725, Note_off_c,0,83,0,
2,52741, Note_on_c,0,81,36,
2,52973, Note_off_c,0,81,0,
2,52989, Note_on_c,0,80,36,
2,53232, Note_off_c,0,80,0,
2,53252, Note_on_c,0,81,41,
2,53529, Note_off_c,0,81,0,
2,53545, Note_on_c,0,83,37,
2,53778, Note_off_c,0,83,0,
2,53794, Note_on_c,0,85,42,
2,54027, Note_off_c,0,85,0,
2,54043, Note_on_c,0,86,47,
2,54286, Note_off_c,0,86,0,
2,54302, Note_on_c,0,88,52,
2,54544, Note_off_c,0,88,0,
2,54560, Note_on_c,0,85,50,
2,54791, Note_off_c,0,85,0,
2,54807, Note_on_c,0,83,47,
2,55039, Note_off_c,0,83,0,
2,55055, Note_on_c,0,81,44,
2,55301, Note_off_c,0,81,0,
2,55317, Note_on_c,0,80,41,
2,55796, Note_off_c,0,80,0,
2,55827, Note_on_c,0,71,36,
2,56301, Note_off_c,0,71,0,
2,56332, Note_on_c,0,81,37,
2,56573, Note_off_c,0,81,0,
2,56589, Note_on_c,0,83,36,
2,56821, Note_off_c,0,83,0,
2,56837, Note_on_c,0,81,36,
2,57069, Note_off_c,0,81,0,
2,57085, Note_on_c,0,80,36,
2,57328, Note_off_c,0,80,0,
2,57348, Note_on_c,0,81,41,
2,57625, Note_off_c,0,81,0,
2,57641, Note_on_c,0,69,36,
2,57874, Note_off_c,0,69,0,
2,57890, Note_on_c,0,76,36,
2,58123, Note_off_c,0,76,0,
2,58139, Note_on_c,0,69,36,
2,58382, Note_off_c,0,69,0,
2,58398, Note_on_c,0,81,37,
2,58640, Note_off_c,0,81,0,
2,58656, Note_on_c,0,83,36,
2,58887, Note_off_c,0,83,0,
2,58903, Note_on_c,0,81,36,
2,59135, Note_off_c,0,81,0,
2,59151, Note_on_c,0,80,36,
